material_id,material_name,formula,material_family,material_subfamily,family,source_dataset,source_type,source_trust_score,used_for_ml_training,model_registry_eligible,application_subsystem,recommendation_basis,engineer_reviewed,density_g_cm3,bulk_modulus_gpa,shear_modulus_gpa,formation_energy_per_atom,band_gap_ev,dielectric_constant,yield_strength_mpa,ultimate_tensile_strength_mpa,elongation_percent,youngs_modulus_gpa,thermal_conductivity_w_mk,specific_heat,notes,data_completeness_score
JVASP-90582,Mg3Sb,Mg3Sb,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,3.508,,,-0.13851,0.0,124.1278,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-50811,KTmO2,KTmO2,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,6.436,96.81,62.95,-3.08561,4.204,3.7607,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-88834,Na3SbTe3,Na3SbTe3,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,4.349,,,-0.68404,1.44,10.1091,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-91609,PrAl,PrAl,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,5.372,,,-0.4217,0.0,144.4131,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-90337,BaNdCo2O5,BaNdCo2O5,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,6.911,,,-2.19237,0.0,93.0165,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-86781,Rb2FeI4,Rb2FeI4,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,4.141,,,-0.96132,0.0,19.3485,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-43524,LiV2F7,LiV2F7,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,2.964,,,-2.92499,0.013,38.907,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-43844,Li4Ti3V5O16,Li4Ti3V5O16,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,4.017,,,-2.71502,0.0,85.3399,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-3177,MgBe2N2,MgBe2N2,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,3.038,191.9,175.82,-1.26102,4.406,4.4619,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-38492,K3Rh,K3Rh,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.592,,,0.47737,0.0,47.1904,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-91657,SiPd,SiPd,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,5.569,,,-0.26257,0.0,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-243,NiS2,NiS2,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,3.89,32.47,14.8,-0.12356,0.0,57.6546,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-98189,HfGe2,HfGe2,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,9.883,93.6,11.0,-0.47498,0.0,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,62.5
JVASP-18823,DyAl3,DyAl3,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,4.974,70.11,47.91,-0.31432,0.0,80.9617,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-87913,EuSnP,EuSnP,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,6.588,,,-0.90073,0.0,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-90237,LuSnRh,LuSnRh,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,10.844,,,-0.90329,0.0,88.6788,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-89041,BaMg2V2O8,BaMg2V2O8,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,4.156,,,-2.93154,3.406,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-46861,FeSbO4,FeSbO4,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,6.021,,,-1.44871,0.0,43.5557,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-88546,Ba3In2P4,Ba3In2P4,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,4.607,,,-0.87915,1.083,10.5372,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-3117,NaPN2,NaPN2,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,3.125,139.41,95.69,-0.73127,4.866,4.0825,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-65030,Be2CuIr,Be2CuIr,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,10.556,171.82,89.27,-0.21441,0.0,45.7075,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-90118,Ni5O4,Ni5O4,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,6.345,,,-0.24324,0.0,301.269,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-36852,MnAgO2,MnAgO2,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,6.469,126.03,32.66,-1.21128,0.0,90.5713,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-86375,LaCu5,LaCu5,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,7.846,,,-0.18224,0.0,173.2921,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-64014,Ba4ZnPd,Ba4ZnPd,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,5.058,,,0.54109,0.0,181.0055,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-97389,AlFePO5,AlFePO5,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,3.157,,,-2.3258,0.002,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-91567,SiHgP2,SiHgP2,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,5.544,75.43,42.16,0.02326,0.934,14.8455,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-64331,Ba4MgTe,Ba4MgTe,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,4.327,12.67,0.76,0.03707,0.0,126.0331,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-92200,CeMg6Cu,CeMg6Cu,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,3.154,,,0.07039,0.0,221.6315,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-90772,ZrSn,ZrSn,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,7.029,,,-0.12248,0.0,214.4752,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-97928,Sr3Pr2B4O12,Sr3Pr2B4O12,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,4.78,,,-3.17643,4.577,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-88842,EuAgP,EuAgP,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,7.832,,,-0.7646,0.0,43.937,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-98811,Mg5Si6,Mg5Si6,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.395,,,0.04904,0.0,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-90815,SmCoSb2,SmCoSb2,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,8.177,,,-0.61789,0.0,234.9916,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-86905,BaSb2Au2,BaSb2Au2,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,9.418,,,-0.6219,0.0,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-42229,Y6N2O5,Y6N2O5,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,5.516,,,-3.0033,0.0,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-64606,Ba4NbIn,Ba4NbIn,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,5.113,,,0.80456,0.0,221.7061,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-86851,Nd3MnBi5,Nd3MnBi5,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,9.701,,,-0.5453,0.0,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-97505,V3H4O8,V3H4O8,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.652,,,-1.68952,0.0,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-49779,ZnSeO4,ZnSeO4,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,4.639,,,-0.95343,2.094,4.0628,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-48579,VOF3,VOF3,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,3.36,23.67,25.08,-2.72413,2.962,4.4668,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-90341,Dy3Co2Ge4,Dy3Co2Ge4,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,8.833,,,-0.73376,0.0,84.7486,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-98619,Sb2RuC6O6F12,Sb2RuC6O6F12,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,3.122,,,-1.60264,5.156,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-86586,Sr2CoWO6,Sr2CoWO6,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,6.831,,,-2.58919,0.0,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-97684,KCrPO4F,KCrPO4F,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,3.19,,,-2.47525,1.247,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-64873,Ba4LiSe,Ba4LiSe,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,3.961,10.8,-3.0,0.13891,0.0,104.4975,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-63968,Ba4SnPd,Ba4SnPd,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,5.554,,,0.28764,0.0,115.0396,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-98568,Rb2AgAu3I8,Rb2AgAu3I8,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,6.047,,,-0.56698,0.688,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-86447,VCr2C2,VCr2C2,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,6.4,,,-0.22823,0.0,169.2986,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-63924,Ba4MoPd,Ba4MoPd,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,5.499,,,1.12931,0.0,184.9325,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-97997,AgF3,AgF3,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,5.003,,,-1.10348,0.07,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-86505,HoCo3B2,HoCo3B2,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,9.292,,,-0.53129,0.0,103.8283,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-64389,Ba4ZnPb,Ba4ZnPb,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,5.294,,,0.26196,0.0,145.1491,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-64680,BaLiCa,BaLiCa,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.007,6.33,-8.5,0.53975,0.0,62.8767,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,75.0
JVASP-64262,Ba4TlCu,Ba4TlCu,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,5.127,,,0.4884,0.0,168.6711,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-97812,Sb2S3O12,Sb2S3O12,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,4.008,,,-1.35712,4.165,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-98361,Tm2ZnS4,Tm2ZnS4,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Electronics / Thermal Interface,computed-reference based screening,False,5.432,,,-1.8416,2.329,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-98504,Mn3Se3O10,Mn3Se3O10,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,4.383,,,-1.18451,0.0,,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,37.5
JVASP-64103,Ba2TiSe,Ba2TiSe,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,4.856,,,-0.18398,0.0,155.8767,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-42809,CoOF,CoOF,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,5.309,,,-1.46129,0.0,166.0457,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
JVASP-64055,Ba4TaSn,Ba4TaSn,Inorganic compound,DFT computed,Inorganic compound,jarvis_dft_3d,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,5.919,,,0.86183,0.0,222.7017,,,,,,,JARVIS DFT computed reference; not experimental validation. Not used for experimental strength model.,50.0
