material_id,material_name,formula,material_family,material_subfamily,family,source_dataset,source_type,source_trust_score,used_for_ml_training,model_registry_eligible,application_subsystem,recommendation_basis,engineer_reviewed,bulk_modulus_gpa,notes
matbench_log_kvrh_00000,matbench_log_kvrh_0,matbench_log_kvrh_0,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,50.999999999999986,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00475,matbench_log_kvrh_475,matbench_log_kvrh_475,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,207.00000000000003,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00476,matbench_log_kvrh_476,matbench_log_kvrh_476,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,62.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00477,matbench_log_kvrh_477,matbench_log_kvrh_477,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,179.00000000000006,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00478,matbench_log_kvrh_478,matbench_log_kvrh_478,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,165.99999999999997,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00479,matbench_log_kvrh_479,matbench_log_kvrh_479,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,132.00000000000006,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00480,matbench_log_kvrh_480,matbench_log_kvrh_480,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,158.99999999999994,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00481,matbench_log_kvrh_481,matbench_log_kvrh_481,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,68.99999999999999,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00482,matbench_log_kvrh_482,matbench_log_kvrh_482,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,186.00000000000009,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00483,matbench_log_kvrh_483,matbench_log_kvrh_483,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,118.00000000000003,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00484,matbench_log_kvrh_484,matbench_log_kvrh_484,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,173.00000000000003,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00485,matbench_log_kvrh_485,matbench_log_kvrh_485,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,28.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00486,matbench_log_kvrh_486,matbench_log_kvrh_486,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,68.00000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00487,matbench_log_kvrh_487,matbench_log_kvrh_487,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,28.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00488,matbench_log_kvrh_488,matbench_log_kvrh_488,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,52.999999999999986,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00489,matbench_log_kvrh_489,matbench_log_kvrh_489,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,167.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00490,matbench_log_kvrh_490,matbench_log_kvrh_490,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,38.99999999999999,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00491,matbench_log_kvrh_491,matbench_log_kvrh_491,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,82.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00492,matbench_log_kvrh_492,matbench_log_kvrh_492,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,64.99999999999999,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00493,matbench_log_kvrh_493,matbench_log_kvrh_493,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,79.99999999999999,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00494,matbench_log_kvrh_494,matbench_log_kvrh_494,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,55.00000000000001,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00495,matbench_log_kvrh_495,matbench_log_kvrh_495,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,60.0,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00496,matbench_log_kvrh_496,matbench_log_kvrh_496,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,146.99999999999997,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00497,matbench_log_kvrh_497,matbench_log_kvrh_497,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,179.99999999999997,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00498,matbench_log_kvrh_498,matbench_log_kvrh_498,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,83.99999999999999,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
matbench_log_kvrh_00499,matbench_log_kvrh_499,matbench_log_kvrh_499,Matbench material,matbench_log_kvrh,Matbench material,matbench_log_kvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,156.99999999999994,Matbench reference row from matbench_log_kvrh; benchmark/reference screening.
